id_servidor,paso_temporal,temperatura_cpu,uso_cpu,uso_memoria,trafico_red,fallo
47,20,58.76,71.84,56.88,191.52,0
47,21,62.42,68.8,47.24,204.25,0
47,22,66.86,72.4,50.79,179.5,0
47,23,64.17,69.29,45.96,384.64,0
47,24,58.52,68.49,53.61,61.11,0
47,25,59.37,73.69,53.21,172.3,0
47,26,63.97,75.95,51.03,8.84,0
47,27,71.95,79.82,54.2,224.65,0
47,28,74.21,78.03,60.23,46.17,0
47,29,73.86,83.03,56.7,146.6,0
47,30,77.45,89.62,59.31,135.35,0
47,31,68.58,80.22,52.57,213.71,0
47,32,62.05,80.48,49.54,113.67,0
47,33,74.33,95.98,62.24,108.56,0
47,34,71.09,87.23,59.9,352.3,0
47,35,73.1,93.67,65.36,214.15,0
47,36,78.1,99.75,57.05,112.67,0
47,37,79.41,99.23,60.52,149.9,0
47,38,81.41,100.0,62.66,1000.0,0
47,39,76.89,100.0,64.57,151.78,1
48,0,62.39,59.51,49.89,159.07,0
48,1,54.17,53.3,43.51,90.31,0
48,2,60.61,52.72,36.34,20.17,0
48,3,56.49,49.91,45.47,1000.0,0
48,4,45.66,50.07,39.68,246.56,0
48,5,56.06,49.71,39.75,14.87,0
48,6,55.53,54.68,47.71,271.58,0
48,7,58.4,52.73,43.42,290.7,0
48,8,61.14,55.13,48.68,194.93,0
48,9,55.31,48.97,46.87,371.77,0
48,10,61.84,50.38,41.38,206.01,0
48,11,54.43,50.32,46.1,9.98,0
48,12,63.24,62.48,46.46,223.82,0
48,13,59.67,53.14,52.12,739.21,0
48,14,56.24,53.54,42.64,107.6,0
48,15,59.72,53.5,48.3,248.83,0
48,16,57.23,60.02,50.63,20.12,0
48,17,52.09,47.35,43.19,298.87,0
48,18,51.39,53.57,42.73,74.63,0
48,19,54.73,47.32,41.63,61.81,0
48,20,53.67,44.29,33.66,166.34,0
48,21,60.12,50.87,44.47,231.96,0
48,22,60.67,55.46,46.95,199.67,0
48,23,54.14,50.62,44.06,90.88,0
48,24,52.77,55.39,35.95,119.27,0
48,25,58.68,54.23,41.07,44.03,0
48,26,60.94,53.25,42.33,627.91,0
48,27,62.1,58.87,48.29,309.0,0
48,28,59.99,51.42,44.93,179.49,0
48,29,56.6,55.33,45.17,283.13,0
48,30,51.57,46.59,43.9,354.65,0
48,31,53.99,54.2,41.84,109.44,0
48,32,56.05,52.78,46.6,157.61,0
48,33,54.26,49.08,44.49,440.54,0
48,34,58.31,55.4,47.01,353.32,0
48,35,54.87,50.85,43.12,637.18,0
48,36,59.4,60.74,54.21,226.46,0
48,37,49.17,44.07,42.3,180.07,0
48,38,60.97,54.8,42.3,279.17,0
48,39,57.14,53.98,45.95,90.6,0
49,0,58.74,46.26,55.3,335.68,0
49,1,55.33,51.13,50.62,170.47,0
49,2,54.76,45.57,43.31,205.74,0
49,3,51.17,46.81,51.23,168.43,0
49,4,52.67,40.69,44.95,328.48,0
49,5,60.96,48.37,48.39,149.07,0
49,6,58.21,48.32,51.69,334.0,0
49,7,50.78,41.53,46.78,167.57,0
49,8,56.09,46.49,44.0,76.86,0
49,9,51.44,37.25,42.68,793.06,0
49,10,55.74,47.21,50.42,143.44,0
49,11,55.78,42.02,47.59,254.46,0
49,12,54.54,39.4,45.59,147.53,0
49,13,52.62,45.92,50.74,896.67,0
49,14,51.69,37.22,42.55,124.85,0
49,15,51.48,45.68,48.14,52.41,0
49,16,46.61,39.78,33.76,113.61,0
49,17,48.83,38.93,43.03,111.16,0
49,18,52.19,44.55,49.56,174.24,0
49,19,45.42,43.62,45.33,15.92,0
49,20,58.51,50.14,48.02,217.95,0
49,21,38.95,39.17,41.18,343.95,0
49,22,65.77,49.81,52.72,213.71,0
49,23,56.3,39.76,46.69,277.08,0
49,24,53.03,47.99,51.31,311.35,0
49,25,54.46,48.74,43.23,328.38,0
49,26,54.19,45.6,46.98,404.42,0
49,27,48.57,41.15,44.58,120.1,0
49,28,50.35,38.22,43.27,93.78,0
49,29,48.22,36.5,41.39,274.02,0
49,30,55.41,51.72,49.12,264.99,0
49,31,52.56,43.12,49.2,273.08,0
49,32,45.1,39.89,38.63,406.71,0
49,33,50.44,39.74,50.74,181.36,0
49,34,53.35,44.98,48.83,231.14,0
49,35,52.17,42.73,46.08,62.35,0
49,36,47.99,36.63,46.47,436.24,0
49,37,58.53,47.77,43.7,874.22,0
49,38,51.58,45.65,45.34,143.01,0
49,39,56.68,51.67,49.84,138.39,0
50,0,46.02,33.1,44.27,90.98,0
50,1,54.72,42.07,46.56,134.19,0
50,2,49.28,35.97,45.21,250.61,0
50,3,49.62,33.01,42.21,232.5,0
50,4,44.9,30.05,36.25,110.72,0
50,5,45.52,32.37,37.32,1.2,0
50,6,42.75,33.41,41.81,574.53,0
50,7,48.31,38.67,44.32,163.06,0
50,8,36.07,37.72,47.23,140.91,0
50,9,45.56,34.62,45.52,193.6,0
50,10,50.02,39.89,47.39,150.87,0
50,11,45.64,24.75,37.65,194.73,0
50,12,46.87,34.66,38.49,334.43,0
50,13,50.79,37.83,45.83,165.05,0
50,14,39.38,35.0,44.93,40.47,0
50,15,44.41,27.48,31.93,160.6,0
50,16,42.93,38.37,41.96,124.27,0
50,17,43.66,35.86,41.3,350.87,0
50,18,46.98,34.18,43.22,320.53,0
50,19,52.36,33.16,39.72,192.9,0
50,20,52.25,40.79,45.67,26.55,0
50,21,47.98,34.59,42.31,32.89,0
50,22,46.57,31.84,41.25,181.81,0
50,23,42.75,29.57,38.38,220.36,0
50,24,46.31,35.84,41.46,135.05,0
50,25,50.62,36.76,40.42,122.38,0
50,26,41.66,33.04,43.56,108.86,0
50,27,48.44,30.58,43.09,177.19,0
50,28,47.99,38.13,42.06,105.93,0
50,29,48.76,29.26,45.63,47.84,0
50,30,54.56,40.69,44.72,104.75,0
50,31,39.05,29.87,45.94,324.9,0
50,32,42.41,27.7,37.79,82.34,0
50,33,41.55,28.21,33.45,201.66,0
50,34,37.8,28.37,41.54,207.19,0
50,35,42.53,31.86,42.6,335.75,0
50,36,56.0,30.94,41.48,331.51,0
50,37,51.42,36.91,41.93,173.1,0
50,38,56.39,36.34,43.68,122.94,0
50,39,50.0,31.92,40.12,100.34,0
51,0,58.98,45.9,39.06,104.45,0
51,1,56.6,43.98,42.33,32.09,0
51,2,53.96,43.2,39.71,231.46,0
51,3,49.08,41.04,41.02,5.27,0
51,4,51.23,49.47,40.78,252.45,0
51,5,49.59,43.37,43.45,255.37,0
51,6,59.89,47.17,40.23,19.34,0
51,7,49.26,42.98,35.69,365.98,0
51,8,51.15,40.75,45.08,241.63,0
51,9,50.75,47.31,34.82,269.96,0
51,10,54.74,42.1,36.06,635.71,0
51,11,49.85,43.48,37.05,254.69,0
51,12,50.05,40.09,45.87,315.17,0
51,13,45.1,43.11,44.92,168.17,0
51,14,46.33,45.18,44.82,420.23,0
51,15,52.24,43.94,38.23,185.29,0
51,16,48.94,48.36,49.32,316.89,0
51,17,61.43,45.67,41.32,215.16,0
51,18,50.17,57.43,48.63,250.26,0
51,19,50.32,46.78,41.2,20.56,0
51,20,49.61,38.14,36.56,805.36,0
51,21,50.89,44.23,38.63,91.8,0
51,22,48.09,44.58,38.92,78.43,0
51,23,47.78,42.63,40.75,389.29,0
51,24,48.91,45.38,41.19,154.35,0
51,25,50.41,42.51,38.58,59.6,0
51,26,61.16,46.42,45.42,136.9,0
51,27,49.54,37.45,26.62,23.95,0
51,28,59.58,49.66,43.59,352.07,0
51,29,51.86,38.77,39.37,96.52,0
51,30,56.71,44.03,43.15,243.52,0
51,31,40.19,42.15,38.31,342.73,0
51,32,52.08,46.31,41.08,119.98,0
51,33,57.63,44.35,42.77,243.84,0
51,34,50.92,46.09,45.22,56.39,0
51,35,61.83,49.53,40.85,473.49,0
51,36,60.09,48.16,42.11,292.37,0
51,37,50.93,45.23,45.45,156.89,0
51,38,51.57,46.92,33.66,87.26,0
51,39,52.29,52.93,41.09,166.32,0
52,0,44.64,28.52,50.03,472.78,0
52,1,46.36,34.26,44.88,216.15,0
52,2,50.17,41.08,44.74,106.66,0
52,3,49.02,43.22,52.53,80.11,0
52,4,47.58,37.0,51.98,523.36,0
52,5,54.14,30.47,48.0,441.28,0
52,6,42.56,30.9,51.76,132.09,0
52,7,48.32,37.9,52.29,288.82,0
52,8,48.72,39.72,49.8,134.89,0
52,9,45.65,31.83,40.44,211.34,0
52,10,49.12,40.09,51.05,275.01,0
52,11,48.52,33.48,52.25,111.37,0
52,12,42.3,37.25,49.26,103.07,0
52,13,54.08,38.98,51.42,379.06,0
52,14,47.63,28.47,47.99,298.15,0
52,15,43.68,36.2,46.73,274.88,0
52,16,41.37,40.11,53.9,274.47,0
52,17,42.88,32.15,53.66,235.15,0
52,18,44.91,30.17,46.8,422.13,0
52,19,59.05,36.38,46.43,185.27,0
52,20,50.24,34.93,49.29,249.27,0
52,21,39.99,33.09,41.34,5.89,0
52,22,45.06,34.39,50.38,81.0,0
52,23,44.54,27.72,47.75,35.9,0
52,24,49.58,36.01,55.53,332.89,0
52,25,45.49,40.77,51.49,126.3,0
52,26,45.97,31.54,49.33,131.72,0
52,27,43.43,31.08,44.93,179.24,0
52,28,43.72,35.09,48.4,80.25,0
52,29,54.1,45.78,49.36,121.09,0
52,30,52.94,38.8,50.6,346.18,0
52,31,51.01,34.02,48.09,227.6,0
52,32,50.19,34.55,50.33,80.02,0
52,33,48.04,39.19,49.37,307.92,0
52,34,49.01,30.76,47.91,182.14,0
52,35,50.18,36.84,49.27,184.51,0
52,36,46.3,29.93,46.16,35.68,0
52,37,47.08,38.1,51.2,61.2,0
52,38,45.29,33.22,48.87,80.99,0
52,39,48.49,35.2,52.14,185.58,0
53,0,54.43,44.49,51.27,84.91,0
53,1,57.25,48.26,53.31,148.46,0
53,2,54.17,52.15,53.36,321.37,0
53,3,52.98,41.24,42.52,45.1,0
53,4,49.0,39.81,43.39,264.03,0
53,5,53.79,41.12,48.93,65.98,0
53,6,50.17,38.01,45.99,192.73,0
53,7,54.99,45.78,50.97,264.93,0
53,8,45.97,36.97,51.09,100.86,0
53,9,51.01,48.47,53.13,200.46,0
53,10,54.52,40.72,51.4,130.19,0
53,11,54.15,48.85,51.21,264.62,0
53,12,48.41,33.19,41.19,208.24,0
53,13,50.04,41.87,47.57,186.78,0
53,14,53.19,38.24,43.47,367.0,0
53,15,52.03,48.83,56.04,259.48,0
53,16,54.52,50.13,54.09,97.16,0
53,17,50.8,34.04,45.96,169.7,0
53,18,58.26,46.88,54.09,170.89,0
53,19,51.84,47.69,43.71,189.64,0
53,20,60.41,44.72,50.98,482.94,0
53,21,54.31,45.77,45.19,224.5,0
53,22,48.75,45.48,49.36,64.31,0
53,23,55.05,46.89,48.99,114.86,0
53,24,48.43,39.04,48.67,51.88,0
53,25,55.92,48.22,51.37,140.42,0
53,26,52.18,44.25,53.27,58.48,0
53,27,52.54,44.01,46.74,75.41,0
53,28,49.37,45.68,51.82,2.49,0
53,29,53.59,38.33,46.7,226.1,0
53,30,44.49,37.2,40.26,180.06,0
53,31,47.31,42.93,45.21,216.36,0
53,32,56.28,49.59,50.74,167.45,0
53,33,56.2,38.67,49.99,674.26,0
53,34,50.88,44.11,50.3,241.62,0
53,35,53.46,40.55,43.31,410.67,0
53,36,54.7,40.01,46.46,229.11,0
53,37,56.15,45.42,56.02,128.89,0
53,38,52.12,46.45,50.19,8.63,0
53,39,46.16,40.26,45.96,71.03,0
54,0,54.12,50.74,51.84,200.78,0
54,1,58.03,51.61,51.27,39.07,0
54,2,55.1,45.95,48.26,234.62,0
54,3,57.65,51.66,55.52,1000.0,0
54,4,50.52,43.6,50.51,170.73,0
54,5,51.34,44.89,50.09,464.94,0
54,6,49.96,45.39,54.84,98.05,0
54,7,55.32,44.01,51.29,136.67,0
54,8,49.64,46.35,48.24,132.59,0
54,9,58.26,49.7,50.26,170.86,0
54,10,55.24,48.72,54.32,140.55,0
54,11,51.9,43.66,53.23,11.18,0
54,12,49.31,43.33,51.47,114.41,0
54,13,46.22,42.69,55.62,617.18,0
54,14,50.78,46.47,56.45,327.43,0
54,15,48.98,39.79,49.51,444.27,0
54,16,42.1,42.55,46.53,340.26,0
54,17,51.58,44.28,45.75,86.95,0
54,18,58.85,50.33,51.52,96.5,0
54,19,55.24,45.58,53.15,160.88,0
54,20,53.08,50.14,58.74,394.15,0
54,21,53.74,46.86,52.61,160.15,0
54,22,50.11,44.22,53.9,20.7,0
54,23,53.01,44.38,49.31,119.86,0
54,24,57.23,41.45,50.85,270.85,0
54,25,61.51,55.73,57.94,262.79,0
54,26,57.34,50.56,46.36,155.97,0
54,27,52.35,48.53,50.62,262.01,0
54,28,53.81,40.9,51.69,92.78,0
54,29,45.63,44.31,50.99,192.46,0
54,30,50.41,42.21,45.19,283.28,0
54,31,55.78,46.62,43.11,80.06,0
54,32,54.47,42.4,48.02,505.59,0
54,33,54.66,43.43,49.45,43.97,0
54,34,52.73,42.51,46.36,370.79,0
54,35,51.99,45.15,50.94,93.58,0
54,36,55.5,46.4,52.7,208.93,0
54,37,49.01,45.26,52.73,252.47,0
54,38,52.65,52.24,45.88,361.45,0
54,39,54.95,49.36,48.02,161.53,0
55,0,45.45,30.01,28.04,233.88,0
55,1,44.85,30.75,35.03,63.39,0
55,2,42.81,28.15,35.62,226.5,0
55,3,46.07,36.73,35.25,442.2,0
55,4,44.66,29.02,36.27,316.4,0
55,5,51.52,33.58,32.88,79.29,0
55,6,51.15,36.22,37.96,460.64,0
55,7,44.75,41.44,32.55,262.71,0
55,8,47.32,37.03,41.63,230.91,0
55,9,48.73,41.92,39.96,665.71,0
55,10,45.13,42.12,34.79,261.92,0
55,11,51.96,41.0,41.62,193.41,0
55,12,48.82,37.39,43.31,182.36,0
55,13,57.25,37.29,34.82,164.03,0
55,14,51.26,44.78,40.55,296.85,0
55,15,48.92,43.54,38.99,283.55,0
55,16,51.87,50.78,41.41,162.07,0
55,17,53.89,51.52,41.39,2.28,0
55,18,57.02,49.26,41.13,184.33,0
55,19,56.38,46.86,40.23,93.85,0
55,20,69.04,55.07,44.7,123.17,0
55,21,50.41,50.51,42.41,165.02,0
55,22,56.79,53.14,47.52,52.76,0
55,23,54.05,53.88,47.56,13.24,0
55,24,60.49,58.89,42.54,215.04,0
55,25,67.8,65.8,48.75,183.22,0
55,26,64.34,62.8,53.48,919.73,0
55,27,56.05,62.78,50.32,241.29,0
55,28,62.43,60.2,49.29,100.86,0
55,29,55.88,70.29,53.52,219.9,0
55,30,53.19,66.77,50.28,340.49,0
55,31,64.21,72.19,53.45,149.44,0
55,32,67.63,72.15,52.23,407.93,0
55,33,69.64,78.8,59.38,186.0,0
55,34,74.91,76.72,54.32,77.71,0
55,35,68.79,79.03,56.29,281.96,0
55,36,69.82,83.15,60.94,166.49,0
55,37,78.76,91.6,61.24,306.31,0
55,38,71.31,88.72,60.79,229.6,0
55,39,73.49,86.81,58.98,140.66,1
56,0,49.63,54.2,49.35,212.93,0
56,1,55.18,56.96,48.78,198.06,0
56,2,51.83,50.9,51.9,327.89,0
56,3,57.27,51.86,56.79,245.81,0
56,4,59.69,56.98,54.83,121.82,0
56,5,60.25,58.69,56.56,113.67,0
56,6,50.54,52.45,51.44,23.26,0
56,7,50.34,49.6,52.1,195.52,0
56,8,60.85,68.07,63.04,11.47,0
56,9,58.8,58.07,56.78,289.2,0
56,10,55.44,53.87,55.43,752.44,0
56,11,60.11,58.41,50.09,246.89,0
56,12,60.94,54.44,60.84,21.38,0
56,13,54.87,58.4,50.12,162.0,0
56,14,53.72,55.57,54.82,133.28,0
56,15,57.98,55.3,53.68,192.34,0
56,16,56.73,54.48,53.46,243.42,0
56,17,57.58,49.15,54.28,118.37,0
56,18,60.87,62.69,55.17,122.88,0
56,19,62.5,51.17,50.89,261.59,0
56,20,48.42,49.5,47.78,44.46,0
56,21,60.24,54.08,57.33,90.4,0
56,22,56.3,51.09,53.16,180.7,0
56,23,51.56,54.73,56.02,717.26,0
56,24,50.26,57.69,57.93,63.75,0
56,25,54.6,58.92,62.38,394.76,0
56,26,63.61,58.2,61.48,17.92,0
56,27,61.09,53.71,54.53,366.03,0
56,28,56.85,55.13,54.62,323.95,0
56,29,56.57,56.57,52.99,8.39,0
56,30,50.61,47.9,53.3,684.77,0
56,31,57.57,57.22,57.37,266.38,0
56,32,52.69,49.11,48.98,134.71,0
56,33,67.86,63.1,60.06,59.17,0
56,34,51.58,53.32,56.61,397.4,0
56,35,58.5,54.2,49.98,683.47,0
56,36,62.88,51.86,53.25,92.77,0
56,37,59.21,52.42,52.66,106.99,0
56,38,56.96,64.03,58.09,155.93,0
56,39,52.83,58.7,52.56,190.96,0
57,0,57.99,59.47,46.67,178.36,0
57,1,60.24,55.58,47.76,98.46,0
57,2,57.33,48.17,47.2,51.83,0
57,3,58.82,45.17,41.19,136.48,0
57,4,49.53,51.21,42.19,322.91,0
57,5,54.05,51.59,47.73,12.41,0
57,6,63.53,57.86,46.94,1000.0,0
57,7,49.88,54.05,46.52,197.21,0
57,8,54.26,58.62,47.12,273.78,0
57,9,51.98,48.79,44.91,279.98,0
57,10,66.83,57.95,44.57,291.4,0
57,11,54.31,56.97,49.87,668.89,0
57,12,57.5,46.01,42.44,186.28,0
57,13,59.2,59.38,46.04,287.29,0
57,14,52.47,54.46,48.1,55.04,0
57,15,68.8,55.66,44.36,36.66,0
57,16,56.07,50.63,42.24,124.24,0
57,17,60.73,59.19,44.51,214.57,0
57,18,56.84,49.34,38.42,410.5,0
57,19,60.24,57.42,49.44,185.76,0
57,20,67.0,57.37,51.5,420.02,0
57,21,62.23,50.19,42.94,241.85,0
57,22,56.8,62.02,47.11,125.58,0
57,23,65.38,55.01,40.61,317.65,0
57,24,55.28,56.7,40.18,150.86,0
57,25,55.36,47.98,45.83,210.15,0
57,26,54.97,62.56,43.48,19.64,0
57,27,58.77,49.19,40.2,1.04,0
57,28,57.54,58.19,48.96,246.44,0
57,29,50.45,50.11,44.68,312.45,0
57,30,60.5,51.61,46.13,413.48,0
57,31,64.08,57.24,47.62,82.88,0
57,32,64.65,58.2,46.85,355.65,0
57,33,48.45,49.0,40.13,337.73,0
57,34,65.18,58.45,46.05,121.06,0
57,35,57.6,58.27,47.1,346.57,0
57,36,63.36,50.34,38.25,293.31,0
57,37,62.32,60.48,46.46,317.06,0
57,38,55.21,48.26,42.33,440.08,0
57,39,55.76,51.59,42.78,312.08,0
58,0,46.38,37.87,54.3,240.49,0
58,1,55.63,52.36,66.07,272.1,0
58,2,32.45,36.33,49.58,210.54,0
58,3,48.15,44.79,53.48,58.18,0
58,4,42.3,37.86,49.73,154.85,0
58,5,56.02,42.24,52.44,189.36,0
58,6,55.42,42.82,56.3,214.83,0
58,7,53.68,44.72,53.41,217.6,0
58,8,50.52,39.4,51.35,267.7,0
58,9,56.33,48.16,53.84,806.53,0
58,10,45.42,37.84,51.64,301.51,0
58,11,55.94,41.14,49.85,250.84,0
58,12,51.32,41.18,47.48,29.08,0
58,13,52.1,35.71,50.54,322.36,0
58,14,53.47,39.06,57.1,278.26,0
58,15,52.93,40.85,50.42,149.31,0
58,16,50.95,38.47,46.87,183.57,0
58,17,55.94,49.97,61.8,187.87,0
58,18,48.7,36.85,49.73,127.46,0
58,19,54.59,44.92,56.33,29.76,0
58,20,52.89,43.63,50.22,46.01,0
58,21,48.52,40.15,51.09,71.22,0
58,22,51.34,36.74,54.15,56.14,0
58,23,50.2,37.13,50.13,46.41,0
58,24,54.38,38.13,50.63,316.94,0
58,25,39.97,33.06,42.96,238.31,0
58,26,48.79,36.19,51.88,603.09,0
58,27,44.87,34.27,45.82,97.41,0
58,28,50.9,45.59,57.2,327.5,0
58,29,53.87,42.68,52.87,324.54,0
58,30,46.19,43.35,53.46,188.39,0
58,31,52.11,42.56,54.7,1000.0,0
58,32,50.92,40.87,52.63,88.09,0
58,33,48.98,46.04,59.39,207.28,0
58,34,50.0,37.76,55.14,3.08,0
58,35,47.64,40.63,47.26,136.28,0
58,36,60.66,43.19,51.87,183.37,0
58,37,52.87,34.92,51.47,22.21,0
58,38,56.46,52.59,53.55,251.17,0
58,39,48.82,40.32,45.96,271.22,0
59,0,61.28,45.27,45.33,88.58,0
59,1,57.55,46.88,43.38,157.69,0
59,2,51.82,36.85,37.63,225.24,0
59,3,44.94,43.98,47.13,36.53,0
59,4,49.29,42.43,42.21,71.86,0
59,5,53.29,49.87,40.34,92.97,0
59,6,59.11,46.87,47.95,26.56,0
59,7,47.77,40.64,40.9,192.73,0
59,8,52.2,44.65,46.06,171.11,0
59,9,55.52,43.83,47.36,350.84,0
59,10,49.59,44.98,44.93,45.52,0
59,11,51.1,39.09,34.93,208.17,0
59,12,53.11,44.6,37.65,74.39,0
59,13,54.94,42.25,40.85,26.06,0
59,14,55.01,44.29,43.8,250.54,0
59,15,53.03,40.27,46.14,909.3,0
59,16,51.58,40.82,43.39,246.25,0
59,17,47.31,47.86,54.23,699.87,0
59,18,50.48,38.96,36.67,190.03,0
59,19,50.28,39.25,42.12,251.68,0
59,20,54.83,42.96,41.92,294.26,0
59,21,48.74,40.08,42.87,255.4,0
59,22,50.39,39.62,47.67,295.82,0
59,23,52.34,43.58,49.66,308.09,0
59,24,46.24,37.14,40.95,192.58,0
59,25,45.39,39.13,44.51,239.82,0
59,26,57.17,51.38,47.89,299.96,0
59,27,56.73,45.0,40.76,226.82,0
59,28,47.98,40.18,42.19,323.88,0
59,29,51.75,44.84,42.57,284.94,0
59,30,56.22,45.43,44.3,104.11,0
59,31,57.39,47.14,42.46,633.5,0
59,32,52.55,42.66,43.77,182.32,0
59,33,55.31,47.07,46.25,38.26,0
59,34,50.23,35.01,42.14,189.98,0
59,35,52.76,38.94,42.6,179.11,0
59,36,47.87,43.82,49.17,336.11,0
59,37,60.13,44.48,51.31,240.61,0
59,38,51.27,39.52,40.51,297.35,0
59,39,55.25,44.2,47.15,121.25,0
60,0,46.35,34.42,39.7,272.43,0
60,1,39.7,30.88,51.11,83.48,0
60,2,42.83,29.93,42.61,126.78,0
60,3,54.15,31.27,47.55,344.12,0
60,4,56.15,44.09,51.47,175.21,0
60,5,53.65,34.69,50.0,199.16,0
60,6,49.4,35.6,50.28,56.02,0
60,7,44.05,29.26,45.19,230.71,0
60,8,47.94,26.77,44.44,270.49,0
60,9,51.33,30.87,49.0,266.76,0
60,10,48.44,39.9,47.71,34.64,0
60,11,45.47,35.49,52.21,299.99,0
60,12,42.72,36.54,45.22,60.23,0
60,13,46.11,37.1,48.06,176.83,0
60,14,49.3,31.78,47.49,14.17,0
60,15,47.88,39.7,43.6,158.46,0
60,16,50.27,31.62,49.9,59.57,0
60,17,58.16,39.77,50.58,126.14,0
60,18,48.62,35.92,58.16,187.19,0
60,19,44.35,26.99,50.12,279.27,0
60,20,48.53,31.16,45.09,275.15,0
60,21,42.13,27.01,49.15,100.48,0
60,22,47.26,38.8,51.37,939.09,0
60,23,45.19,34.05,47.19,204.75,0
60,24,39.03,25.23,36.99,112.78,0
60,25,52.0,35.65,42.45,74.35,0
60,26,44.73,32.0,45.52,172.51,0
60,27,49.42,28.21,42.17,207.67,0
60,28,52.91,40.86,50.24,225.35,0
60,29,47.81,34.58,51.2,156.33,0
60,30,50.41,32.97,48.8,899.4,0
60,31,43.2,32.55,43.46,120.56,0
60,32,41.8,28.1,46.8,37.96,0
60,33,48.16,28.93,41.11,426.63,0
60,34,41.29,39.29,45.02,187.12,0
60,35,46.89,32.25,46.88,268.93,0
60,36,50.11,34.24,43.83,256.22,0
60,37,49.19,25.97,40.68,217.24,0
60,38,51.34,28.88,47.38,130.05,0
60,39,48.31,36.59,49.74,114.74,0
61,0,53.48,41.42,53.27,140.36,0
61,1,50.98,40.52,53.32,185.72,0
61,2,52.37,39.51,51.99,301.81,0
61,3,52.55,43.53,50.92,301.14,0
61,4,47.87,34.59,50.14,201.4,0
61,5,54.28,45.96,61.03,62.86,0
61,6,60.4,43.03,51.22,398.18,0
61,7,48.11,39.14,51.26,261.75,0
61,8,58.08,38.82,49.08,206.47,0
61,9,54.43,41.34,56.97,93.26,0
61,10,54.39,45.5,57.76,186.95,0
61,11,52.54,39.83,48.25,37.73,0
61,12,37.62,40.0,45.89,268.91,0
61,13,49.12,39.49,55.18,298.17,0
61,14,50.73,46.55,51.08,207.57,0
61,15,57.9,37.94,54.36,64.77,0
61,16,48.71,39.3,50.13,234.23,0
61,17,52.71,45.27,57.21,274.48,0
61,18,50.22,40.01,54.02,90.81,0
61,19,47.0,43.97,52.56,292.08,0
61,20,46.22,35.77,47.75,242.94,0
61,21,53.02,38.6,53.82,147.12,0
61,22,44.34,45.36,52.67,113.08,0
61,23,50.13,36.71,54.73,158.54,0
61,24,46.25,38.81,49.27,690.46,0
61,25,55.8,40.45,53.91,211.23,0
61,26,49.89,35.46,49.22,247.02,0
61,27,43.29,37.76,51.56,320.23,0
61,28,48.68,39.87,50.18,729.61,0
61,29,52.03,39.61,51.78,226.96,0
61,30,51.27,44.54,46.14,147.84,0
61,31,53.55,45.59,52.38,75.11,0
61,32,48.48,36.0,48.81,128.41,0
61,33,53.8,39.86,52.25,351.37,0
61,34,53.13,42.12,57.77,256.09,0
61,35,52.73,45.48,52.71,228.89,0
61,36,51.53,42.29,58.25,37.84,0
61,37,46.34,40.58,49.97,217.54,0
61,38,57.23,42.09,49.83,20.44,0
61,39,63.22,42.11,47.28,29.0,0
62,0,49.36,31.46,44.87,54.61,0
62,1,49.64,36.7,36.13,69.89,0
62,2,46.86,33.88,39.6,350.43,0
62,3,50.61,42.61,44.58,202.45,0
62,4,55.83,41.66,44.92,141.3,0
62,5,47.83,38.68,42.75,314.18,0
62,6,54.42,43.72,38.21,44.39,0
62,7,47.11,35.89,44.38,152.96,0
62,8,59.31,42.49,47.87,196.53,0
62,9,53.18,39.59,50.06,127.03,0
62,10,59.5,48.96,46.39,192.09,0
62,11,51.49,47.45,45.43,157.48,0
62,12,59.09,49.68,40.47,12.08,0
62,13,51.93,46.04,46.7,201.78,0
62,14,56.56,52.44,53.52,20.6,0
62,15,59.81,46.23,45.74,199.87,0
62,16,49.95,48.08,55.66,344.9,0
62,17,57.0,52.58,49.77,146.28,0
62,18,57.16,50.88,50.34,39.42,0
62,19,61.14,58.82,48.93,164.76,0
62,20,55.72,55.49,52.87,80.16,0
62,21,65.41,54.49,44.94,251.34,0
62,22,52.31,55.42,54.18,162.24,0
62,23,67.52,64.53,58.39,385.17,0
62,24,61.27,53.07,55.32,319.56,0
62,25,67.54,60.74,50.92,161.63,0
62,26,58.74,71.95,59.86,265.87,0
62,27,59.13,66.54,58.76,132.81,0
62,28,71.26,72.39,60.99,184.07,0
62,29,58.01,72.86,56.88,136.63,0
62,30,58.71,72.03,51.48,271.97,0
62,31,61.25,67.83,58.62,351.96,0
62,32,65.36,70.86,58.34,275.84,0
62,33,71.72,72.5,57.71,290.63,0
62,34,68.77,81.54,66.17,290.76,0
62,35,68.23,84.04,64.63,246.15,0
62,36,69.87,79.63,58.43,43.29,0
62,37,72.8,84.62,58.66,384.12,0
62,38,73.69,86.78,62.28,396.53,0
62,39,72.18,88.9,74.86,151.93,1
63,0,47.59,40.21,50.78,856.34,0
63,1,49.66,45.07,51.14,112.28,0
63,2,59.77,46.29,48.18,76.98,0
63,3,60.02,43.59,47.69,118.15,0
63,4,55.6,44.77,48.67,126.66,0
63,5,58.0,49.71,57.56,78.48,0
63,6,53.38,51.53,54.31,29.01,0
63,7,58.48,40.63,48.17,316.8,0
63,8,54.58,46.76,49.56,296.48,0
63,9,57.97,49.04,57.62,27.21,0
63,10,52.1,44.62,56.52,196.36,0
63,11,53.85,49.84,57.94,71.73,0
63,12,60.92,48.42,55.02,148.61,0
63,13,55.82,47.1,53.75,138.63,0
